type,dist
Lit,32.3073818461822
Lit,-135.362210302632
Lit,1009.82533615633
Lit,17.7176338571651
Lit,15.9873347059566
Lit,33.2240921295628
Lit,13.6758364120707
Lit,69.7064056741748
Lit,75.1478542387485
Lit,17.2313813420417
Lit,17.3653002041515
Lit,-22.6576258790996
Lit,65.8225545890347
Lit,5.69556342919455
Lit,69.8710010999715
Lit,9.06199232485194
Lit,26.3365108139421
Lit,68.8872998449584
Lit,118.077889495462
Lit,533.773405327008
Lit,70.4060452470102
Lit,586.436350385095
Lit,52.4887823597589
Lit,2.96224921322305
Lit,6.27384409327427
Lit,40.2827817236171
Lit,30.5383565621941
Lit,31.4572152514868
Lit,3.51317685777566
Lit,12.3182180970907
Lit,32.569964857533
Lit,8.4254926708098
Lit,67.6655966376175
Lit,781.535435684797
Lit,682.155040712709
Lit,63.0532805222136
Lit,25.4441843271733
Lit,6.36381803170508
Lit,28.9202659781348
Lit,63.2506424446259
Lit,1031.90776949233
Lit,45.5191529617142
Lit,78.6015369814796
Lit,17.1544133155165
Lit,67.1084283672726
Lit,8.04171893083319
Lit,1001.49347354662
Lit,74.2994877338581
Lit,41.9266450689664
Lit,64.4609398642359
Lit,16.6749184848373
Lit,16.8367541599712
Lit,69.8106571259467
Lit,65.7333677227266
Lit,5.1423213212616
Lit,57.0592651283062
Lit,31.3781650388417
Lit,71.7972861807364
Lit,2.19464369570395
Lit,69.2392563898619
Lit,27.5953346053077
Lit,59.7368712636985
Lit,4.4194671030671
Lit,28.230813186438
Lit,71.5900219320136
Lit,38.4555874320029
Lit,53.0954298411716
Lit,22.0623101276027
Lit,8.25010995014178
Lit,3.01121697164337
Lit,32.0293870218049
Lit,26.0596635332086
Lit,17.0681112192105
Lit,52.9266288598668
Lit,8.6234671716566
Lit,1.09278367143002
Lit,72.6343444314859
Lit,75.2881343918117
Lit,61.8309547218286
Lit,8.47065741748941
Lit,20.3414166542628
Lit,45.0103284779225
Lit,73.744030437806
Lit,24.2197451901524
Lit,28.3244182735706
Lit,1.11628429557957
Lit,20.504944381157
Lit,74.9303816919901
Lit,408.806197759444
Lit,52.5038730884338
Lit,69.4300089964496
Lit,61.7768234524288
Lit,59.2832194054315
Lit,574.452565243541
Lit,1092.84111929803
Lit,19.5123218505913
Lit,4.08631833984614
Lit,8.31875897466058
Lit,77.8215533519703
Lit,75.7214223758477
Lit,74.9351528915209
Lit,25.3367318832132
Lit,69.9989762005249
Lit,58.4702923545356
Lit,41.0113846361882
Lit,27.7605616590682
Lit,29.4908302584602
Lit,74.5048452698393
Lit,50.0700275780707
Lit,18.7867296707669
Lit,439.182587653686
Lit,9.84153083036041
Lit,34.1556734007624
Lit,48.9951511213102
Lit,41.4505438121452
Lit,1100.28750757805
Lit,55.6803172005304
Lit,14.8839462381653
Lit,66.1288141252681
Lit,64.8094399174075
Lit,52.403098774455
Lit,65.5896392964427
Lit,55.7431434915021
Lit,2.56221871381307
Lit,74.0639116937282
Lit,19.6613656398166
Lit,37.6767268720279
Lit,6.51625690060839
Lit,0.139810928181419
Lit,34.3126309812927
Lit,30.497404319565
Lit,54.1930719005299
Lit,14.1971033226919
Lit,59.8349573443901
Lit,38.8119051035702
Lit,63.4759585352823
Lit,20.4077250359053
Lit,310.936234716755
Lit,61.4219512228584
Lit,2.59635088025396
Lit,39.2135051027688
Lit,234.604027271675
Lit,65.6304906309938
Lit,33.604046983191
Lit,10.1167363682333
Lit,1006.7915644238
Lit,66.9789649542102
Lit,74.4900133970537
Lit,51.3568178382334
Lit,4.6515095280851
Lit,71.0340431687042
Lit,46.2895155992469
Lit,10.7978839280121
Lit,2.98971734633424
Lit,-142.564891822167
Lit,75.2407750849318
Lit,46.766575138103
Lit,36.92858068452
Lit,13.992743982045
Lit,43.125120350705
Lit,68.82588040708
Lit,14.5545881861318
Lit,59.5954451090962
Lit,75.8847406304895
Lit,-10.3978437913652
Lit,13.2671360727522
Lit,28.1532327447601
Lit,32.1029594062374
Lit,11.2316066223062
Lit,10.317570820267
Lit,798.260475532262
Lit,0.282939521631434
Lit,64.0807363144673
Lit,55.1831883657356
Lit,3.46930486658024
Lit,38.3941252687517
Lit,14.4206631011758
Lit,67.688154237498
Lit,42.6777433892406
Lit,56.4052348274517
Lit,594.651240495328
Lit,37.6123280333429
Lit,69.0800565527384
Lit,18.3327383317458
Lit,69.6949850822382
Lit,33.8919613873096
Lit,33.1510916845689
Lit,58.7829089726836
Lit,68.3641684389808
Lit,265.01055951634
Lit,52.4824752783231
Lit,3.33418127595398
Lit,50.0806678105758
Lit,24.6489561032197
Lit,49.6901388535227
Lit,63.5851464639295
Lit,46.0662527031412
Lit,40.6547704813757
Lit,26.4762794055032
Lit,41.2521362519994
Lit,15.5043422002774
Lit,68.2747944700103
Lit,53.7651725929096
Lit,42.6208156670848
Lit,42.7467212449195
Lit,67.3653165309163
Lit,74.021720524142
Lit,17.8100707364501
Lit,-49.0584345942516
Lit,1014.19203947004
Lit,22.5099173706625
Lit,67.4688567276921
Lit,56.1178343070634
Lit,9.74633049936107
Lit,54.9218266469206
Lit,18.7672555002653
Lit,28.9299597211709
Lit,799.01117881912
Lit,65.196138576537
Lit,28.9341890795193
Lit,61.426432198275
Lit,744.505680323033
Lit,720.751773674746
Lit,1086.89821154914
Lit,38.292862161994
Lit,-161.397869711929
Lit,733.09010099404
Lit,61.7326798149458
Lit,15.8029386914384
Lit,40.2228180326239
Lit,5.49656538806831
Lit,6.15424996919587
Lit,48.8969356671012
Lit,70.1430136827433
Lit,-12.3580033187419
Lit,76.1769614256244
Lit,17.2321616833307
Lit,28.6090805057657
Lit,77.2865045604749
Lit,4.37019868864751
Lit,75.422608193923
Lit,3.01338513463883
Lit,8.61196212680692
Lit,1119.09581879357
Lit,62.8195449387483
Lit,37.9063360008877
Lit,73.7773178211217
Lit,73.8299772331773
Lit,18.8147240063041
Lit,3.31054452931092
Lit,1035.1770357328
Lit,26.7729294157624
Lit,62.4208598259505
Lit,11.854887064142
Lit,50.6261203664196
Lit,33.6488997711506
Lit,-8.83581423863689
Lit,42.8207950855323
Lit,16.1587107663447
Lit,71.3572703565189
Lit,9.17666203675693
Lit,72.764387022808
Lit,955.882952893833
Lit,4.6360624825006
Lit,49.2981301834623
Lit,44.8165529650317
Lit,48.4519194503021
Lit,70.0691589117172
Lit,230.974234020252
Lit,37.4485620059085
Lit,26.9922200495953
Lit,16.8611080578933
Lit,13.8481693212433
Lit,71.0279076781712
Lit,8.54495803821268
Lit,43.750036040419
Lit,10.5811534783448
Lit,33.9742118483042
Lit,46.8836311029001
Lit,3.04633564970726
Lit,40.2610265443371
Lit,1035.1770357328
Lit,36.8236783919733
Lit,70.895460600836
Lit,374.837855698755
Lit,72.5614788027321
Lit,-13.1920394700371
Lit,16.929444851556
Lit,20.0355478148037
Lit,30.8528582129051
Lit,42.515006997935
Lit,73.9071937744187
Lit,1009.83581423864
Lit,24.362076088541
Lit,76.6120774206325
Lit,30.9508715969645
Lit,55.8212052875713
Lit,53.3938805943624
Lit,8.33520419743696
Lit,60.4489963334421
Lit,12.1805220217456
Lit,68.4807922515994
Lit,55.9427921556941
Lit,-131.083567114796
Lit,68.7848217047959
Lit,51.8652778410316
Lit,43.9876574194365
Lit,8.58172796575941
Lit,29.0972575676186
Lit,26.8223482851785
Lit,64.9012489242075
Lit,49.0869217387731
Lit,73.8938719487479
Lit,49.1653739776229
Lit,50.9821131618718
Lit,9.82481006067859
Lit,28.1695818127697
Lit,74.0036617880932
Lit,47.6962861446602
Lit,8.39911995820186
Lit,22.4255064934811
Lit,73.4523812011191
Lit,29.7588513661482
Lit,75.3049032751618
Lit,45.4954335582565
Lit,57.3089598449878
Lit,22.1982109753084
Lit,18.163089247255
Lit,22.3231226575598
Lit,47.5802071122943
Lit,38.4662432851221
Lit,16.8341176869764
Lit,58.1771378421874
Lit,39.2265731887095
Lit,44.3136053880199
Lit,18.4020640499718
Lit,35.956986983754
Lit,60.0922071950963
Lit,37.7410032131685
Lit,31.779023067946
Lit,8.73809951019939
Lit,10.0409591912819
Lit,62.766082162687
Lit,50.7842830745993
Lit,42.2310807669817
Lit,57.4422934329885
Lit,61.4127031843803
Lit,60.4027389420478
Lit,626.001961981602
Lit,25.1340002976297
Lit,10.581463187406
Lit,64.8796426578192
Lit,4.03792326470322
Lit,54.8438745579976
Lit,48.2443229052189
Lit,78.9118163130969
Lit,66.1515730514595
Lit,47.3870856513845
Lit,77.7616832939491
Lit,743.802110688271
Lit,63.6857699419212
Lit,75.9917052432184
Lit,1.73420982402259
Lit,711.701005453691
Lit,68.4736633009007
Lit,69.7848572961827
Lit,690.806622287804
Lit,71.8967853010828
Lit,800.445627912089
Lit,33.742762008786
Lit,5.6991577669488
Lit,49.4910518057387
Lit,34.6574753572257
Lit,43.70120483991
Lit,1006.7915644238
Lit,32.5530155297847
Lit,387.263110157121
Lit,59.5386323916701
Lit,42.7732543364216
Lit,27.2967544967419
Lit,28.0342673640024
Lit,22.3651354146974
Lit,16.0730325511939
Lit,70.975811406486
Lit,75.7667018914056
Lit,22.4101729468063
Lit,25.47033936716
Lit,73.4259378056863
Lit,46.8498833015328
Lit,14.7177387504887
Lit,186.062799275853
Lit,59.7087851819999
Lit,7.0281833916057
Lit,29.3569232977706
Lit,47.900552378465
Lit,64.5753399618031
Lit,27.9213607858156
Lit,1.42335416250372
Lit,66.3718672326374
Lit,5.61435223794787
Lit,47.4278382186618
Lit,877.466146918835
Lit,63.3248436449488
Lit,16.9387451401716
Lit,27.8375886847069
Lit,24.9324443038541
Lit,48.4333967040048
Lit,1.57976050408385
Lit,1014.63615590373
Lit,16.5627266994163
Lit,75.6342120886976
Lit,2.84154481000855
Lit,77.3704379475982
Lit,19.5925299299109
Lit,623.891824815422
Lit,5.00714250514284
Lit,17.8310508538822
Lit,17.5092372318521
Lit,3.15876294173741
Lit,102.419660629515
Lit,64.5408181145628
Lit,13.7966493794596
Lit,47.1015676599069
Lit,55.4651633261911
Lit,74.3707768235686
Lit,75.8017463307325
Lit,76.0740102221515
Lit,14.5590490053322
Lit,64.9544668866039
Lit,5.68500784916901
Lit,58.8782391307606
Lit,8.53864796327942
Lit,19.1563141057942
Lit,9.45520842664777
Lit,47.3114042482094
Lit,52.5637453416865
Lit,75.8400922530502
Lit,35.621162197087
Lit,66.2944717346752
Lit,66.6536010804794
Lit,35.7840211403642
Lit,51.3014682697953
Lit,52.3945928512104
Lit,33.7602031590956
Lit,36.9750276096594
Lit,33.5154572017001
Lit,33.4946543900296
Lit,57.3264107196285
Lit,43.5152764993989
Lit,16.7664287587334
Lit,28.7082820180375
Lit,20.9844547235958
Lit,14.9798139558161
Lit,53.2925251064589
Lit,61.2903245452509
Lit,46.7779320683269
Lit,12.3599277127191
Lit,12.9051153349666
Lit,18.4197408883146
Lit,-3.21314601629456
Lit,266.833269395792
Lit,54.4429619383851
Lit,76.3159307533642
Lit,57.6968887590031
Lit,-31.7550100976759
Lit,58.2952715386391
Lit,28.5024475906975
Lit,14.4904400029673
Lit,-13.7238278525852
Lit,34.0633966282353
Lit,7.68819598849299
Lit,9.06546806567961
Lit,3.49466330967966
Lit,6.35916281659401
Lit,30.8979773314265
Lit,40.1874843670153
Lit,12.5217709169527
Lit,680.478682278092
Lit,27.7724281551292
Lit,94.5462435702364
Lit,27.0556655772655
Lit,-0.493473546615093
Lit,31.9435850209985
Lit,14.688477820821
Lit,57.0806744225617
Lit,17.7341283910087
Lit,21.0585752809114
Lit,73.8136781112193
Lit,351.54201828784
Lit,506.754212704303
Lit,13.120764714776
Lit,10.7781085390965
Lit,49.2393470915819
Lit,59.9611664084399
Lit,28.1804412781432
Lit,306.941630305018
Lit,6.02313536107785
Lit,40.3905216703302
Lit,326.283682316915
Lit,693.091451609391
Lit,19.8402264053982
Lit,36.8920176530036
Lit,67.5101227251396
Lit,58.534063647299
Lit,57.0297800128924
Lit,44.2584269932091
Lit,36.7541449431661
Lit,58.0171952367037
Lit,64.1251668922885
Lit,26.5435599299809
Lit,22.370407163288
Lit,31.3878399137726
Lit,1013.35800331874
Lit,12.0439509934574
Lit,26.6939425564089
Lit,40.6434376261283
Lit,5.69531181212637
Lit,-12.3580033187419
Lit,74.1578666572152
Lit,-30.9077694923253
Lit,6.29736251512689
Lit,66.2159745026514
Lit,195.163219284358
Lit,30.5122835440377
Lit,46.9836517086461
Lit,8.48531133138672
Lit,23.5795442307135
Lit,70.0218972472817
Lit,246.453281964727
Lit,42.6066264709899
Lit,30.6261760714329
Lit,24.358444486279
Lit,61.2070266867093
Lit,46.5416202990914
Lit,3.80981890351732
Lit,12.9834156492848
Lit,75.0104344360052
Lit,56.6494361134491
Lit,77.1010647406066
Lit,45.3137121339341
Lit,69.4710041640179
Lit,39.3773923396366
Lit,58.3420079803388
Lit,63.2888729812234
Lit,15.6080463318595
Lit,31.7050089158583
Lit,34.8094267033187
Lit,14.6789822110318
Lit,44.0673221336114
Lit,37.5596251702181
Lit,44.64326211853
Lit,42.5639012251723
Lit,42.1906044360213
Lit,52.0460479318618
Lit,35.0526802298784
Lit,58.6086025141351
Lit,17.2820479556256
Lit,10.4588969013421
Lit,61.3104529491577
Lit,42.3562582173801
Lit,26.8343163243017
Lit,75.0720380374757
Lit,17.0246899580203
Lit,20.5390675308207
Lit,13.1919810715695
Lit,16.5506760216208
Lit,41.3092571545245
Lit,67.1478963431498
Lit,87.8414480510523
Lit,15.2119516284805
Lit,48.3009016399982
Lit,66.5473962034172
Lit,790.35935667129
Lit,63.1296847485876
Lit,32.1839279020328
Lit,11.1676724584993
Lit,27.543260464843
Lit,30.9175662396133
Lit,32.4629276304653
Lit,61.9651355287428
Lit,62.7599409041546
Lit,57.0210311256999
Lit,50.2195979031967
Lit,68.0633535043422
Lit,48.1646472073503
Lit,68.1360581462382
Lit,67.7251637576295
Lit,45.852148509278
Lit,71.0174430823444
Lit,44.0614648443634
Lit,41.0796057798985
Lit,43.9948937125002
Lit,29.3140965964229
Lit,57.2887321837602
Lit,36.1652637435136
Lit,43.3948179192253
Lit,30.1484792424354
Lit,45.7657227842566
Lit,62.5613886820103
Lit,73.2232561613752
Lit,71.0308531237962
Lit,49.893353129492
Lit,36.9937081102858
Lit,935.82559256986
Lit,37.4400578252358
Lit,215.851434400936
Lit,945.804864684377
Lit,61.3472424286699
Lit,440.024015815978
Lit,73.5514474115151
Lit,52.6709477558095
Lit,52.7113427748095
Lit,74.7191041199441
Lit,33.9383109725436
Lit,69.8310158420722
Lit,70.2733713595846
Lit,54.1421651569085
Lit,58.4784700221223
Lit,35.16689785266
Lit,42.8924989667537
Lit,70.0215616661712
Lit,76.9750126882603
Lit,78.1370166990918
Lit,38.5491767363611
Lit,61.564408514134
Lit,1004.52400507086
Lit,56.9182605323333
Lit,74.9059394299126
Lit,68.6240940337915
Lit,42.0472115736246
Lit,45.1866854011314
Lit,46.3162313838869
Lit,70.6022996974705
Lit,17.6115580282004
Lit,47.8054067299174
Lit,55.8155952799624
Lit,59.242404440087
Lit,50.1704286155904
Lit,71.2316163734373
Lit,61.5542301223429
Lit,35.0209189316956
Lit,43.472118692252
Lit,36.8273917737258
Lit,70.0265238658942
Lit,56.6682900035582
Lit,60.5495706905219
Lit,32.6723256024324
Lit,75.3293245816358
Lit,31.055027278949
Lit,70.5158511179769
Lit,58.2541533902067
Lit,43.1557018006539
Lit,34.4865832335352
Lit,35.7979015906734
Lit,73.9509592183535
Lit,34.9875105198742
Lit,72.4824045493733
Lit,51.3559445803127
Lit,381.240124404461
Lit,66.6730709234559
Lit,28.9439657396686
Lit,68.4347323244621
Lit,28.490669481107
Lit,27.884692506785
Lit,60.525833765247
Lit,30.9818910324554
Lit,56.1748786994844
Lit,26.6927001901326
Lit,-13.7245598306592
Lit,74.4829746540697
Lit,63.3814421074931
Lit,47.9933433599255
Lit,65.1595732575515
Lit,-35.5887684236864
Lit,73.0728725061788
Lit,37.3788059166767
Lit,42.5778066076179
Lit,26.7933711622486
Lit,939.80622153383
Lit,76.3448960561379
Lit,62.8927807617736
Lit,37.8220005233551
Lit,44.1702570700344
Lit,1054.11943909666
Lit,73.1601945433986
Lit,77.7477520956094
Lit,49.4029275971881
Lit,54.9286136742203
Lit,32.3612890655089
Lit,69.1931117284663
Lit,47.5700248236535
Lit,47.6263178204566
Lit,64.4482123144706
Lit,44.5935879144695
Lit,77.397460111809
Lit,44.9510203202647
Lit,73.6769583659847
Lit,28.0296757817268
Lit,55.2040341714593
Lit,193.251296832827
Lit,69.8813878803967
Lit,52.7494218615558
Lit,57.8988021186026
Lit,44.6595131159196
Lit,25.9865497317055
Lit,45.1258429499208
Lit,69.3619763138581
Lit,53.337791760446
Lit,50.9914825756201
Lit,47.1858379454046
Lit,49.1322759920302
Lit,919.103800814666
Lit,65.0807531212003
Lit,34.1435600885521
Lit,33.3769664001394
Lit,74.8737190660138
Lit,5.54830415893923
Lit,36.9537782455537
Lit,9.59328493874101
Lit,40.415305210014
Lit,41.0646703575223
Lit,71.4424665349438
Lit,49.8919683618863
Lit,63.6940097327552
Lit,40.3477314591567
Lit,50.1576751625276
Lit,72.3707332929878
Lit,68.9564775658685
Lit,36.4099012395232
Lit,46.8098988391974
Lit,64.1645559190932
Lit,35.862525117026
Lit,63.6399394512409
Lit,30.8413074915542
Lit,69.4193287804649
Lit,31.5118138819296
Lit,34.9965130230167
Lit,73.1747144660116
Lit,60.4890274815261
Lit,24.413306195259
Lit,54.6561639357701
Lit,27.6596689867897
Lit,46.3292514352361
Lit,29.9902930307374
Lit,26.5823703994484
Lit,15.0138472067872
Lit,72.4496478746388
Lit,970.343234971944
Lit,5.54830415893923
